ID,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,STATUS,CODE_GENDER_NUM,FLAG_OWN_CAR_NUM,FLAG_OWN_REALTY_NUM,CNT_CHILDREN_NUM
5048016,0,0,0,X,0,1,1,0
5048017,0,0,0,C,0,1,1,0
5048018,0,0,0,C,0,1,1,0
5048019,0,0,0,X,0,1,1,0
5048020,0,0,0,X,0,1,1,0
5048021,0,0,0,X,0,1,1,0
5048022,0,0,0,C,0,1,1,0
5048023,0,0,0,X,0,1,1,0
5048024,0,0,0,X,0,1,1,0
5048025,0,0,0,X,0,1,1,0
5048026,0,0,0,X,0,1,1,0
5048027,0,0,0,X,0,1,1,0
5048028,0,0,0,X,0,1,1,0
5048029,0,0,0,C,0,1,1,0
5048030,0,0,0,X,0,1,1,0
5048031,0,0,0,X,0,1,1,0
5048032,0,0,0,X,0,1,1,0
5048033,0,0,0,C,0,1,1,0
5048034,0,0,0,C,0,1,1,0
5048035,0,0,0,X,0,1,1,0
5048036,0,0,0,X,0,1,1,0
5048037,0,0,0,X,0,1,1,0
5048042,0,0,0,C,1,0,1,0
5048043,0,0,0,C,1,0,1,0
5048044,0,0,0,C,1,0,1,0
5048045,0,0,0,C,1,0,1,0
5048046,0,0,0,0,1,0,1,0
5048047,0,0,0,C,1,0,1,0
5048048,0,0,0,C,1,0,1,0
5048049,0,0,0,C,1,0,1,0
5048050,0,0,0,C,1,0,1,0
5048055,0,1,0,X,1,1,1,0
5048056,0,0,0,X,0,0,1,0
5048057,0,0,0,X,0,0,1,0
5048058,0,0,0,X,0,0,1,0
5048059,0,0,0,X,0,0,1,0
5048060,0,0,0,X,0,0,1,0
5048061,0,0,0,X,0,0,1,0
5048064,0,1,0,C,1,0,1,0
5048066,0,1,0,0,1,0,1,0
5048067,0,1,0,X,1,0,1,0
5048068,0,1,0,0,1,0,1,0
5048071,0,1,0,0,1,0,1,0
5048072,0,1,0,0,1,0,1,0
5048073,0,0,0,0,1,0,1,0
5048074,0,0,0,0,1,0,1,0
5048076,0,0,0,C,1,0,1,0
5048079,0,1,0,0,1,0,1,0
5048091,0,0,0,C,0,1,1,0
5048093,0,0,0,C,0,1,1,0
5048094,1,0,0,C,1,0,1,0
5048095,1,0,0,C,1,0,1,0
5048096,1,0,0,C,1,0,1,0
5048097,1,0,0,C,1,0,1,0
5048098,0,0,0,C,1,0,1,0
5048099,0,0,0,C,1,0,1,0
5048100,0,0,0,C,1,0,1,0
5048101,0,0,0,C,1,1,1,0
5048102,0,0,0,C,1,1,1,0
5048103,0,0,0,C,1,1,1,0
5048104,0,0,0,C,1,1,1,0
5048105,0,0,0,C,1,1,1,0
5048106,0,0,0,C,1,1,1,0
5048107,0,0,0,0,1,1,1,0
5048108,0,0,0,C,0,0,0,0
5048109,0,0,0,C,0,0,0,0
5048110,0,0,0,C,0,0,0,0
5048111,0,0,0,1,0,0,0,0
5048115,0,0,0,X,0,1,1,0
5048117,0,0,0,C,0,1,1,0
5048119,0,1,0,C,0,1,1,0
5048121,0,1,0,C,0,1,1,0
5048122,0,1,0,C,0,1,1,0
5048135,0,0,0,C,1,0,0,0
5048137,0,0,0,C,1,0,0,0
5048138,0,0,0,0,1,0,0,0
5048139,0,0,0,C,1,0,0,0
5048140,0,0,0,C,1,0,0,0
5048141,0,0,0,C,1,0,0,0
5048142,0,0,0,0,0,1,1,0
5048144,0,0,0,0,0,1,1,0
5048145,0,0,0,0,0,1,1,0
5048146,0,0,0,C,0,1,1,0
5048148,0,0,0,C,0,1,1,0
5048149,0,0,0,C,0,1,1,0
5048150,0,0,0,0,0,1,1,0
5048151,0,0,0,X,0,1,1,0
5048152,0,0,0,C,0,1,1,0
5048153,0,0,1,X,1,1,0,0
5048154,0,0,1,X,1,1,0,0
5048155,0,0,0,0,1,0,1,0
5048167,0,1,0,C,1,1,1,0
5048168,0,1,0,C,1,1,1,0
5048170,0,1,0,C,1,1,1,0
5048171,0,1,0,C,1,1,1,0
5048172,0,1,0,C,1,1,1,0
5048173,1,1,0,X,0,1,0,0
5048174,1,1,0,X,0,1,0,0
5048175,1,1,0,X,0,1,0,0
5048176,1,1,0,X,0,1,0,0
5048177,1,1,0,C,0,1,0,0
5048178,1,1,0,0,0,1,0,0
5048179,1,1,0,0,0,1,0,0
5048188,1,1,0,C,0,1,1,0
5048189,1,1,0,C,0,1,1,0
5048190,1,1,0,C,0,1,1,0
5048191,1,1,0,C,0,1,1,0
5048192,1,1,0,X,0,1,1,0
5048193,1,1,0,C,0,1,1,0
5048194,1,1,0,C,0,1,1,0
5048195,1,1,0,C,0,1,1,0
5048196,1,1,0,C,0,1,1,0
5048197,1,1,0,X,0,1,1,0
5048198,1,1,0,0,0,1,1,0
5048199,0,0,0,C,1,1,1,0
5048200,0,0,0,C,1,1,1,0
5048201,0,0,0,0,1,1,1,0
5048203,0,0,0,0,1,1,1,0
5048204,0,0,0,0,1,1,1,0
5048205,0,0,0,0,1,1,1,0
5048206,0,0,0,C,1,0,1,0
5048207,0,0,0,C,1,0,1,0
5048208,0,0,0,C,1,0,1,0
5048209,0,0,0,C,1,0,1,0
5048210,0,0,0,C,1,0,1,0
5048211,0,0,0,C,1,0,1,0
5048212,0,0,0,C,1,0,1,0
5048213,0,0,0,X,1,0,1,0
5048214,0,0,0,X,0,1,1,0
5048215,0,0,0,X,0,1,1,0
5048216,0,0,0,0,0,1,1,0
5048217,0,0,0,X,0,1,1,0
5048218,0,0,0,C,0,0,1,0
5048219,0,0,0,C,0,0,1,0
5048220,0,0,0,0,0,0,1,0
5048221,0,0,0,X,1,0,1,0
5048224,0,0,0,C,1,0,0,0
5048225,0,0,0,C,1,0,0,0
5048228,0,0,0,C,1,0,0,0
5048229,0,0,0,C,1,0,0,0
5048230,0,0,0,X,1,0,0,0
5048231,0,0,0,C,1,0,0,0
5048232,0,0,0,C,1,0,0,0
5048233,1,1,0,0,1,1,1,0
5048234,1,1,0,X,1,1,1,0
5048235,1,1,0,0,1,1,1,0
5048236,1,1,0,0,1,1,1,0
5048237,1,1,0,X,1,1,1,0
5048238,1,1,0,C,1,1,1,0
5048239,1,1,0,0,1,1,1,0
5048240,1,1,0,0,1,1,1,0
5048241,1,1,0,C,1,1,1,0
5048242,0,0,0,X,0,1,1,0
5048244,0,0,0,X,0,1,1,0
5048245,0,0,0,C,0,1,1,0
5048246,0,0,0,C,0,1,1,0
5048247,0,0,0,X,0,1,1,0
5048248,0,0,0,C,0,1,1,0
5048249,0,0,0,C,0,1,1,0
5048250,0,0,0,C,0,1,1,0
5048252,1,1,0,X,1,1,1,0
5048255,1,0,0,C,1,0,1,0
5048257,1,0,0,C,1,0,1,0
5048258,1,0,0,C,1,0,1,0
5048263,1,0,0,C,1,0,1,0
5048266,1,0,0,C,1,0,1,0
5048267,1,0,0,C,1,0,1,0
5048268,1,0,0,C,1,0,1,0
5048269,1,0,0,C,1,0,1,0
5048270,0,0,0,X,1,1,0,0
5048271,0,0,0,C,1,1,0,0
5048272,0,0,0,C,1,1,0,0
5048273,0,0,0,X,1,1,0,0
5048274,0,0,0,C,1,1,0,0
5048275,0,0,0,X,1,1,0,0
5048276,0,0,0,C,1,1,0,0
5048278,0,0,1,X,1,0,1,0
5048279,0,0,1,C,1,0,1,0
5048282,0,0,1,X,1,0,1,0
5048285,0,0,1,0,1,0,1,0
5048286,0,0,0,C,0,1,1,0
5048287,0,0,0,C,0,1,1,0
5048288,0,0,0,C,0,1,1,0
5048289,0,0,0,C,0,1,1,0
5048290,0,0,0,0,0,1,1,0
5048291,0,0,0,C,0,1,1,0
5048292,0,0,0,C,0,1,1,0
5048293,0,0,0,C,0,1,1,0
5048294,0,0,0,0,0,1,1,0
5048295,0,0,0,0,0,1,1,0
5048296,0,0,0,C,0,1,1,0
5048297,0,0,0,C,0,1,1,0
5048300,0,0,0,C,0,1,0,0
5048301,0,0,0,C,0,1,0,0
5048302,0,0,0,X,1,0,1,0
5048303,0,0,0,C,1,0,0,0
5048304,0,0,0,X,1,0,0,0
5048305,0,0,0,C,1,0,0,0
5048306,0,0,0,C,1,0,0,0
5048307,0,0,0,C,1,0,0,0
5048308,0,0,0,C,1,0,0,0
5048309,0,0,0,C,1,0,0,0
5048310,0,0,0,C,1,0,0,0
5048311,0,0,0,C,1,0,0,0
5048315,0,0,0,C,1,0,0,0
5048316,0,0,0,C,1,0,0,0
5048317,0,0,0,C,1,0,0,0
5048318,0,0,0,X,1,0,0,0
5048319,0,0,0,C,1,0,0,0
5048320,0,0,0,C,1,0,0,0
5048321,1,0,0,0,0,1,1,0
5048322,1,0,0,0,0,1,1,0
5048323,1,0,0,0,0,1,1,0
5048324,1,0,0,0,0,0,1,0
5048325,1,0,0,X,0,0,1,0
5048326,1,0,0,X,0,0,1,0
5048327,1,0,0,X,0,0,1,0
5048328,1,0,0,0,0,0,1,0
5048329,1,0,0,X,0,0,1,0
5048330,1,0,0,C,0,0,1,0
5048331,1,0,0,X,0,0,1,0
5048332,0,0,0,C,0,1,1,0
5048333,0,0,0,C,0,1,1,0
5048334,0,0,0,C,0,1,1,0
5048335,0,0,0,C,0,1,1,0
5048336,0,0,0,C,0,1,1,0
5048340,0,0,0,0,1,0,0,0
5048341,0,0,0,C,1,0,0,0
5048342,0,0,0,C,1,0,0,0
5048343,0,0,0,C,1,0,0,0
5048345,0,0,0,C,1,0,0,0
5048346,0,0,0,C,1,0,0,0
5048348,1,0,0,0,1,0,1,0
5048349,1,0,0,C,1,0,1,0
5048353,1,0,0,C,1,0,1,0
5048363,0,0,0,C,1,0,0,0
5048364,0,0,0,X,1,0,0,0
5048365,0,0,0,C,1,0,0,0
5048366,0,0,0,C,1,0,0,0
5048367,0,0,0,X,1,0,0,0
5048368,0,0,0,C,1,0,0,0
5048369,0,0,0,C,1,0,0,0
5048372,0,0,0,C,1,0,0,0
5048373,0,0,0,C,1,0,0,0
5048377,0,0,0,C,1,0,0,0
5048378,0,0,0,C,1,0,0,0
5048379,0,0,0,C,0,0,0,0
5048380,0,0,0,X,1,0,0,0
5048386,1,1,0,0,1,1,1,0
5048387,1,1,0,X,1,1,1,0
5048388,1,1,0,X,1,1,1,0
5048395,0,1,0,X,1,0,1,0
5048396,0,1,0,X,1,0,1,0
5048397,0,1,0,X,1,0,1,0
5048398,0,1,0,X,1,0,1,0
5048399,0,1,0,X,1,0,1,0
5048400,0,1,0,X,1,0,1,0
5048401,0,1,0,X,1,0,1,0
5048402,0,1,0,X,1,0,1,0
5048406,0,0,0,0,0,0,1,0
5048407,0,0,0,0,0,0,1,0
5048412,0,0,0,X,1,0,1,0
5048413,0,0,0,X,1,0,1,0
5048414,0,0,0,X,1,0,1,0
5048416,0,0,0,X,1,0,1,0
5048420,0,1,0,X,1,0,1,0
5048421,0,1,0,X,1,0,1,0
5048422,0,1,0,X,1,0,1,0
5048425,0,1,0,X,1,0,1,0
5048426,0,1,0,X,1,0,1,0
5048427,0,1,0,0,1,0,1,0
5048428,0,1,0,0,1,0,1,0
5048429,0,1,0,C,1,0,1,0
5048430,0,1,0,X,1,0,1,0
5048431,0,1,0,X,1,0,1,0
5048434,0,0,0,0,0,1,1,0
5048439,0,0,0,C,1,0,1,0
5048443,0,0,0,C,1,0,1,0
5048444,0,0,0,C,1,0,1,0
5048445,0,0,0,C,1,0,1,0
5048448,0,0,0,C,1,0,1,0
5048449,0,0,0,C,1,0,1,0
5048453,0,0,0,C,1,0,0,0
5048454,0,0,0,0,1,0,0,0
5048455,0,0,0,C,1,0,0,0
5048456,0,0,0,0,1,0,0,0
5048457,0,0,0,0,1,0,0,0
5048458,0,0,0,C,1,1,1,0
5048459,0,0,0,C,1,1,1,0
5048460,0,0,0,X,1,1,1,0
5048461,0,0,0,X,1,1,1,0
5048462,0,0,0,0,1,1,1,0
5048463,0,0,0,C,1,1,1,0
5048464,0,0,0,X,1,1,1,0
5048465,0,0,0,C,1,1,1,0
5048466,0,0,0,0,1,1,1,0
5048467,0,0,0,C,1,0,1,0
5048468,0,0,0,C,1,0,1,0
5048469,0,0,0,X,1,0,1,0
5048470,1,0,0,C,0,0,0,0
5048471,1,0,0,X,0,0,0,0
5048472,0,0,0,0,0,1,0,0
5048473,0,0,0,X,0,1,0,0
5048474,0,0,0,1,0,1,0,0
5048475,0,0,0,C,0,1,0,0
5048476,0,0,0,0,0,1,0,0
5048477,0,0,0,X,0,1,0,0
5048478,0,0,0,0,0,1,0,0
5048481,1,1,0,X,0,1,1,0
5048483,1,1,0,X,0,1,1,0
5048485,1,1,0,X,0,1,1,0
5048486,1,1,0,X,0,1,1,0
5048487,1,1,0,C,0,1,1,0
5048488,1,1,0,X,0,1,1,0
5048489,1,1,0,C,0,1,0,0
5048490,1,1,0,C,0,1,0,0
5048491,1,1,0,C,0,1,0,0
5048492,1,1,0,X,0,1,0,0
5048493,1,1,0,C,0,1,0,0
5048494,1,1,0,C,0,1,0,0
5048495,1,1,0,C,0,1,0,0
5048497,1,1,0,X,1,1,1,0
5048498,1,1,0,X,1,1,1,0
5048499,1,1,0,C,1,1,1,0
5048500,1,1,0,X,1,1,1,0
5048502,1,1,0,X,1,1,1,0
5048503,1,1,0,X,1,1,1,0
5048505,1,1,0,X,1,1,1,0
5048506,1,1,0,C,1,1,1,0
5048507,1,1,0,X,1,1,1,0
5048511,1,1,0,X,1,1,1,0
5048516,0,0,0,C,1,0,1,0
5048517,0,0,0,C,1,0,1,0
5048518,0,0,0,X,1,0,1,0
5048519,0,0,0,X,1,0,1,0
5048528,0,0,0,C,1,1,1,0
5048529,0,0,0,C,1,1,1,0
5048530,0,0,0,X,1,1,1,0
5048531,0,0,0,X,1,1,1,0
5048532,0,0,0,C,1,1,1,0
5048533,0,0,0,C,1,1,1,0
5048534,0,0,0,C,1,1,1,0
5048535,0,0,0,C,1,1,1,0
5048536,0,0,0,C,1,1,1,0
5048538,0,0,0,C,1,1,1,0
5048539,0,0,0,X,1,1,1,0
5048540,0,0,0,C,1,1,1,0
5048541,0,0,0,0,1,0,1,0
5048542,0,0,0,C,1,0,1,0
5048543,0,0,0,0,1,0,1,0
5048544,0,0,0,X,1,0,1,0
5048545,0,0,0,X,1,0,1,0
5048546,0,0,0,C,1,0,0,0
5048547,0,0,0,C,1,0,0,0
5048554,0,0,0,C,0,1,1,0
5048555,0,0,0,X,0,1,1,0
5048556,0,0,0,X,0,1,1,0
5048557,0,0,0,X,0,1,1,0
5048560,0,0,0,C,1,0,1,0
5048565,0,0,0,X,0,1,1,0
5048566,0,0,0,C,0,1,1,0
5048567,0,0,0,X,0,1,1,0
5048568,0,0,0,C,0,1,1,0
5048571,0,0,0,C,0,1,1,0
5048573,0,0,0,X,0,1,1,0
5048574,0,0,0,0,0,1,1,0
5048577,0,0,0,C,1,0,1,0
5048578,0,0,0,0,1,0,1,0
5048579,0,0,0,C,1,0,1,0
5048580,0,0,0,C,1,0,1,0
5048581,0,0,0,C,1,0,1,0
5048582,0,0,0,C,1,0,1,0
5048583,0,0,0,C,1,0,1,0
5048584,0,0,0,C,1,0,1,0
5048587,1,1,0,X,1,0,1,0
5048588,1,1,0,C,1,0,1,0
5048589,1,1,0,C,1,0,1,0
5048590,1,1,0,0,1,0,1,0
5048591,1,1,0,X,1,0,1,0
5048592,1,1,0,C,1,0,1,0
5048596,0,0,0,C,1,0,1,0
5048597,0,0,0,0,1,0,1,0
5048599,0,0,0,0,1,0,1,0
5048600,0,0,0,0,1,0,1,0
5048601,0,0,0,C,1,0,1,0
5048602,0,0,0,X,1,0,1,0
5048603,0,0,0,C,1,0,1,0
5048604,0,0,0,0,1,0,1,0
5048605,0,0,0,C,1,0,1,0
5048606,0,0,0,X,1,0,1,0
5048607,0,0,0,0,1,0,1,0
5048608,0,0,0,X,1,0,1,0
5048609,0,0,0,C,1,0,1,0
5048610,0,0,0,0,1,0,1,0
5048615,0,0,0,C,0,1,1,0
5048616,0,0,0,C,0,1,1,0
5048617,0,0,0,C,0,1,1,0
5048618,0,0,0,C,0,1,1,0
5048619,0,0,0,0,0,1,1,0
5048620,0,0,0,C,0,1,1,0
5048623,0,0,0,0,0,1,1,0
5048624,0,0,0,X,0,1,1,0
5048628,0,0,0,X,0,0,0,0
5048630,0,0,0,C,0,0,0,0
5048633,0,0,0,C,0,0,0,0
5048634,0,0,0,C,0,0,0,0
5048635,0,0,0,C,0,0,0,0
5048636,0,0,0,0,0,0,0,0
5048637,0,0,0,C,0,0,0,0
5048638,0,0,0,C,0,0,0,0
5048639,0,0,0,C,0,0,0,0
5048640,0,0,0,0,0,0,0,0
5048641,0,0,0,C,1,0,0,0
5048642,0,0,0,C,1,0,0,0
5048645,0,0,0,C,1,0,0,0
5048646,0,0,0,C,1,0,0,0
5048647,0,0,0,C,1,0,0,0
5050439,0,0,0,C,1,1,1,0
5050440,0,0,0,X,1,1,1,0
5050443,0,0,0,C,1,1,1,0
5050444,0,0,0,C,1,1,1,0
5050445,0,0,0,0,1,1,1,0
5050447,0,0,0,C,1,1,1,0
5050448,0,0,0,C,1,1,1,0
5050449,0,0,0,C,1,1,1,0
5050450,0,0,0,C,1,1,1,0
5050451,0,0,0,0,1,1,1,0
5050453,0,0,0,X,0,0,1,0
5050454,0,0,0,C,0,0,1,0
5050455,0,0,0,X,0,0,1,0
5050456,0,0,0,C,0,0,1,0
5050475,0,0,0,C,1,0,0,0
5050476,0,0,0,C,1,0,0,0
5050477,0,0,0,C,1,0,0,0
5050478,0,0,0,C,1,0,0,0
5050479,0,0,0,C,1,0,0,0
5050480,0,0,0,0,1,0,0,0
5050481,0,0,0,C,1,0,0,0
5050482,0,0,0,C,1,0,0,0
5050483,0,0,0,C,1,0,0,0
5050484,0,0,0,X,1,0,0,0
5050485,0,0,0,C,1,0,0,0
5050486,0,0,0,C,1,0,0,0
5050487,0,0,0,X,1,0,0,0
5050488,0,0,0,C,1,0,0,0
5050489,0,0,0,C,1,0,0,0
5050490,0,0,0,0,1,0,0,0
5050496,1,0,0,C,1,0,0,0
5050497,1,0,0,C,1,0,0,0
5050503,1,1,0,X,1,0,0,0
5050504,1,1,0,C,1,0,0,0
5050505,1,1,0,X,1,0,0,0
5050506,1,1,0,X,1,0,0,0
5050507,1,1,0,0,1,0,0,0
5050508,1,1,0,X,1,0,0,0
5050509,1,1,0,X,1,0,0,0
5050510,1,0,0,C,1,0,0,0
5050511,1,0,0,C,1,0,0,0
5050512,1,0,0,C,1,0,0,0
5050513,1,0,0,C,1,0,0,0
5050514,1,0,0,X,1,0,0,0
5050515,1,0,0,C,1,0,0,0
5050516,1,0,0,C,1,0,0,0
5050517,1,0,0,X,1,0,0,0
5050518,1,0,0,0,1,0,0,0
5050519,1,0,0,X,1,0,0,0
5050520,1,0,0,X,1,0,0,0
5050522,0,0,0,0,1,0,0,0
5050523,0,0,0,0,1,0,0,0
5050527,0,1,0,C,1,1,0,0
5050529,0,1,0,C,0,0,0,0
5050530,0,1,0,X,0,0,0,0
5050531,1,0,0,X,0,0,0,0
5050532,1,0,0,X,0,0,0,0
5050533,1,0,0,X,0,0,0,0
5050534,1,0,0,X,0,0,0,0
5050535,1,0,0,C,0,0,0,0
5050536,1,0,0,C,0,0,0,0
5050537,1,0,0,C,0,0,0,0
5050538,1,0,0,C,0,0,0,0
5050539,1,0,0,X,0,0,0,0
5050540,1,0,0,X,0,0,0,0
5050542,1,0,0,X,0,0,0,0
5050543,1,0,0,X,0,0,0,0
5050544,1,0,0,C,0,0,0,0
5050545,1,0,0,X,0,0,0,0
5050546,1,0,0,C,0,0,0,0
5050547,1,0,0,C,0,0,0,0
5050548,1,0,0,C,0,0,0,0
5050549,1,0,0,C,0,0,0,0
5050550,1,0,0,C,0,0,0,0
5050551,1,0,0,C,0,0,0,0
5050552,1,0,0,C,0,0,0,0
5050553,1,0,0,C,0,0,0,0
5050554,1,0,0,C,0,0,0,0
5050555,1,0,0,0,0,0,0,0
5050556,1,0,0,C,0,0,0,0
5050560,1,0,0,C,0,0,0,0
5050561,1,0,0,C,0,0,0,0
5050562,1,0,0,C,0,0,0,0
5050563,1,0,0,C,0,0,0,0
5050564,1,0,0,C,0,0,0,0
5050565,1,0,0,0,0,0,0,0
5050566,1,0,0,C,0,0,0,0
5050567,0,1,1,C,0,1,0,0
5050568,0,1,1,C,0,1,0,0
5050569,0,1,1,0,0,1,0,0
5050573,0,1,0,C,1,0,0,0
5050574,0,1,0,C,1,0,0,0
5050576,0,1,0,X,1,0,0,0
5050577,0,1,0,C,1,0,0,0
5050578,0,1,0,X,1,0,0,0
5050579,1,1,0,C,1,0,0,0
5050581,1,0,0,C,1,0,0,0
5050582,1,0,0,C,1,0,0,0
5050583,1,0,0,C,1,0,0,0
5050584,1,0,0,C,1,0,0,0
5050585,1,0,0,C,1,0,0,0
5050586,1,0,0,C,1,0,0,0
5050587,1,0,0,0,1,0,0,0
5050588,1,0,0,C,1,1,0,0
5050589,1,0,0,X,1,1,0,0
5050590,1,0,0,X,1,1,0,0
5050591,1,0,0,X,1,1,0,0
5050592,1,0,0,0,1,1,0,0
5050593,1,0,0,C,1,1,0,0
5050594,1,0,0,X,1,1,0,0
5050595,1,0,0,0,1,1,0,0
5050596,1,0,0,X,1,1,0,0
5050598,1,1,0,X,1,0,0,0
5050599,1,1,0,0,1,0,0,0
5050600,1,1,0,C,1,0,0,0
5050601,1,1,0,0,1,0,0,0
5050603,1,0,0,X,0,0,0,0
5050606,1,0,0,0,0,0,0,0
5050607,1,0,0,0,0,0,0,0
5050608,1,0,0,X,0,0,0,0
5050611,1,1,0,0,1,1,0,0
5050612,0,0,0,C,1,0,0,0
5050613,0,0,0,C,1,0,0,0
5050616,0,0,0,X,0,1,0,0
5050617,0,0,0,X,0,1,0,0
5050618,0,0,0,0,0,1,0,0
5050619,0,1,0,X,0,1,0,0
5050620,0,1,0,C,0,1,0,0
5050621,0,1,0,0,0,1,0,0
5050622,0,0,0,C,0,1,0,0
5050623,0,0,0,C,0,1,0,0
5050624,0,1,0,0,0,1,0,0
5050625,0,1,0,X,0,1,0,0
5050626,0,1,0,X,0,1,0,0
5050627,0,1,0,X,0,1,0,0
5050628,0,1,0,0,0,1,0,0
5050629,0,1,0,X,0,1,0,0
5050630,0,0,0,0,0,1,0,0
5050632,1,0,0,0,0,1,0,0
5050634,1,0,0,0,0,1,0,0
5050635,0,0,0,C,1,0,0,0
5050636,0,0,0,0,1,0,0,0
5050637,0,0,0,C,0,1,0,0
5050638,0,0,0,C,0,1,0,0
5050639,0,0,0,C,0,1,0,0
5050640,0,0,0,C,0,1,0,0
5050641,0,0,0,C,0,1,0,0
5050642,0,0,0,C,0,1,0,0
5050643,0,0,0,C,0,1,0,0
5050644,0,0,0,C,0,1,0,0
5050645,0,0,0,C,0,1,0,0
5050646,0,0,0,C,0,1,0,0
5050647,0,0,0,X,0,1,0,0
5050648,1,1,0,C,1,0,0,0
5050649,1,1,0,C,1,0,0,0
5050650,1,1,0,C,1,0,0,0
5050651,1,1,0,X,1,0,0,0
5050653,1,1,0,C,1,0,0,0
5050654,1,1,0,C,1,0,0,0
5050655,1,1,0,C,1,0,0,0
5050656,1,1,0,C,1,0,0,0
5050657,1,1,0,0,1,0,0,0
5050658,1,1,0,X,1,0,0,0
5050659,1,1,0,X,1,0,0,0
5050661,0,1,0,X,1,0,0,0
5050666,0,0,0,0,1,1,0,0
5050667,1,1,0,C,1,0,0,0
5050668,1,1,0,C,1,0,0,0
5050670,1,1,0,0,1,0,0,0
5050671,1,1,0,C,0,0,0,0
5050672,1,1,0,C,0,0,0,0
5050674,1,0,0,0,0,1,0,0
5050677,1,0,1,C,0,1,0,0
5050678,1,0,1,C,0,1,0,0
5050679,1,0,1,C,0,1,0,0
5050680,0,0,0,C,0,1,0,0
5050681,0,0,0,0,0,1,0,0
5050682,0,0,0,0,1,0,0,0
5050683,0,0,0,C,1,0,0,0
5050684,0,0,0,C,1,0,0,0
5050686,0,0,0,C,1,0,0,0
5050687,0,0,0,C,1,0,0,0
5050688,0,0,0,C,1,0,0,0
5050689,0,0,0,C,1,0,0,0
5050690,0,0,0,C,1,0,0,0
5050691,0,0,0,0,1,0,0,0
5050692,0,0,0,X,1,0,0,0
5050693,0,0,0,0,1,0,0,0
5050694,0,0,0,C,1,1,0,0
5050695,0,0,0,C,1,1,0,0
5050699,0,0,0,C,1,1,0,0
5050700,0,0,0,C,1,1,0,0
5050703,0,0,0,C,1,1,0,0
5050705,0,0,0,C,1,1,0,0
5050706,0,0,0,C,1,1,0,0
5050707,0,0,0,C,1,1,0,0
5050713,0,0,0,C,0,1,0,0
5050714,0,0,0,C,0,1,0,0
5050715,0,0,0,0,0,1,0,0
5050716,0,0,0,C,0,1,0,0
5050717,0,0,0,X,0,1,0,0
5050718,0,0,0,C,0,1,0,0
5050721,1,1,0,0,1,1,0,0
5050724,1,1,0,C,1,1,0,0
5050725,1,0,0,C,0,0,0,0
5050726,1,0,0,C,0,0,0,0
5050727,1,0,0,C,0,0,0,0
5050728,0,0,0,C,0,1,0,0
5050729,0,0,0,C,0,1,0,0
5050730,0,1,1,C,1,0,0,0
5050731,0,1,1,C,1,0,0,0
5050732,0,1,1,0,1,0,0,0
5050735,0,1,1,X,1,0,0,0
5050737,0,0,0,X,1,1,0,0
5050738,0,0,0,X,1,1,0,0
5050739,0,0,0,C,1,1,0,0
5050740,0,0,0,C,1,1,0,0
5050741,0,0,0,C,1,1,0,0
5050742,0,0,0,X,1,0,0,0
5050743,0,0,0,X,1,0,0,0
5050744,0,0,0,0,1,0,0,0
5050745,0,0,0,0,1,0,0,0
5050746,0,0,0,0,1,0,0,0
5050747,1,1,0,C,1,0,0,0
5050748,1,1,0,C,1,0,0,0
5050749,1,1,0,C,1,0,0,0
5050750,1,1,0,C,1,0,0,0
5050751,1,1,0,X,0,1,0,0
5050752,1,1,0,C,0,1,0,0
5050753,1,1,0,C,0,1,0,0
5050754,0,0,0,X,1,0,0,0
5050755,1,0,0,X,0,1,0,0
5050756,1,0,0,X,0,1,0,0
5050757,0,0,0,C,0,0,0,0
5050758,0,0,0,C,0,0,0,0
5050759,0,0,0,0,0,1,0,0
5050760,0,0,0,0,0,1,0,0
5050761,0,0,0,C,0,1,0,0
5050763,0,0,0,0,0,1,0,0
5050764,0,0,0,X,1,0,0,0
5050765,0,0,0,X,1,0,0,0
5050766,0,0,0,0,1,0,0,0
5050767,0,0,0,0,1,0,0,0
5050768,0,0,0,0,1,0,0,0
5050769,0,0,0,X,1,0,0,0
5050770,0,0,0,C,1,1,0,0
5050771,0,0,0,C,1,1,0,0
5050773,1,0,0,X,1,0,0,0
5050777,0,0,0,0,1,1,0,0
5050778,0,0,0,C,0,0,0,0
5050779,0,0,0,C,0,0,0,0
5050780,0,0,0,C,0,0,0,0
5050781,0,0,0,C,0,0,0,0
5050790,0,0,0,C,0,0,0,0
5050791,0,0,0,C,0,0,0,0
5050793,0,0,0,X,1,0,0,0
5050794,0,0,0,0,1,1,0,0
5050795,0,0,0,C,1,1,0,0
5050796,0,0,0,C,1,1,0,0
5050797,0,0,0,C,1,1,0,0
5050798,1,1,0,X,1,1,0,0
5050799,1,1,0,X,1,1,0,0
5050802,1,1,0,C,1,1,0,0
5050803,1,1,0,X,1,1,0,0
5050804,1,1,0,C,1,1,0,0
5050805,1,1,0,C,1,1,0,0
5050807,1,1,0,X,1,1,0,0
5050808,1,1,0,X,1,1,0,0
5050809,1,1,0,X,1,1,0,0
5050810,1,1,0,X,1,1,0,0
5050811,1,1,0,X,1,1,0,0
5050812,1,1,0,X,1,1,0,0
5050813,0,0,0,C,0,0,0,0
5050815,0,0,0,C,0,0,0,0
5050819,0,0,0,X,0,0,0,0
5050824,0,0,0,C,0,0,0,0
5050825,0,0,0,C,0,0,0,0
